Synergy!ID,HistoryID,性別,年代,居住市町村,業種,その他業種,観光は悪い影響を上回る良い影響があると思う,やんばるエリアは観光地であるべき（積極的に観光客を受け入れるべき）だと思う,やんばるエリアは今後も更なる観光振興を進めるべきと思う,やんばるエリアの観光振興を支援していきたいと思う,企業・事業者数等の増加により地域経済が活性化している,地域の景観が良くなっている,地域の文化の保全・継承につながっている,地域の生活環境の改善・向上につながっている,地域に活気が生まれ転出者が減っている（転入者が増えている）,地域の買い物環境やレクリエーション環境が改善している,地域の交通環境（道路・駐車場整備等）が改善している,地域の商店街が活性化している,地域に訪れる観光客を歓迎している,地域住民と観光客の間で交流が生まれている,観光・観光客のおかげで、企業等への就業機会の向上につながっていると感じる,観光振興により自然・景観環境を守っていきたいと思う,観光・観光客のおかげで自分たちは独特の文化をもっていると感じる,観光・観光客のおかげであなたの住む地域の特徴を継承していきたいと思う,観光・観光客のおかげであなたの住む地域に誇りを持てる,観光・観光客のおかげであなたの住む地域のおすすめの場所をほかの人に教えたいと思う,観光振興により同じ地域に住む住民同士の関係性が強化されると思う,観光・観光客のおかげで買い物する場やレジャー環境が充実していると思う,あなたの日常生活での移動（通勤・通学）環境が改善したと思う,観光振興により旅行者との良い出会いが生まれると思う,観光客のおかげで他者への偏見が減り、他者への理解が深まると思う,定期的に知りたい情報_ALL,定期的に知りたい情報_来訪者の消費額,定期的に知りたい情報_来訪者の消費単価,定期的に知りたい情報_延べ宿泊者数,定期的に知りたい情報_来訪者満足度,定期的に知りたい情報_リピーター率,定期的に知りたい情報_住民満足度,定期的に知りたい情報_地域への経済波及効果,定期的に知りたい情報_活動実績,定期的に知りたい情報_その他,定期的に知りたい情報_その他_text,定期的に知りたい情報_特になし,やんばるエリアが持つ魅力_ALL,やんばるエリアが持つ魅力_豊かな自然景観,やんばるエリアが持つ魅力_地元の食文化,やんばるエリアが持つ魅力_琉球の歴史・文化,やんばるエリアが持つ魅力_のんびりとした時間の流れ,やんばるエリアが持つ魅力_地域住民の人柄,やんばるエリアが持つ魅力_その他,やんばるエリアが持つ魅力_その他_text,やんばるエリアにおいておすすめしたい体験等_ALL,やんばるエリアにおいておすすめしたい体験等_自然の景観・体験,やんばるエリアにおいておすすめしたい体験等_地元の料理,やんばるエリアにおいておすすめしたい体験等_地域産品・お土産,やんばるエリアにおいておすすめしたい体験等_伝統・文化,やんばるエリアにおいておすすめしたい体験等_お祭り・イベント,やんばるエリアにおいておすすめしたい体験等_地域住民との交流,やんばるエリアにおいておすすめしたい体験等_その他,やんばるエリアにおいておすすめしたい体験等_その他_text,やんばるエリアでの暮らしの幸福度,5年後のやんばるエリアでの暮らしの幸福度,やんばるエリアの「持続可能な観光地」としての満足度,居住地域の誇りにしていること,観光客に伝えたい魅力,やんばるの観光について、ご意見,回答日時
4108,204,男性,40代,恩納村,建設業,,あまり思わない,あまり思わない,まったく思わない,あまり思わない,やや思う,まったく思わない,あまり思わない,あまり思わない,やや思う,どちらでもない,あまり思わない,どちらでもない,どちらでもない,あまり思わない,やや思う,とても思う,あまり思わない,あまり思わない,あまり思わない,まったく思わない,どちらでもない,あまり思わない,あまり思わない,あまり思わない,あまり思わない,"住民満足度,地域への経済波及効果",0,0,0,0,0,1,1,0,0,,0,"豊かな自然景観,琉球の歴史・文化,地域住民の人柄",1,0,1,0,1,0,,"地域産品・お土産,伝統・文化,お祭り・イベント",0,0,1,1,1,0,0,,7,5,不満,"地域住民の繋がり。先人が残してくれた自然や伝統行事。
",,"リゾートホテルがいまでも多いと思っている中、次々とリゾート計画がされている。住民の住む場所がなくなっている。
住民の生活圏内に民泊客やダイビング客が入ってきて騒音やゴミなど迷惑している。あと迷惑駐車やタトゥーを入れた人が歩いていて依然よりも住みにくいと感じています。",2026-01-09 10:54:43
4109,205,女性,50代,恩納村,宿泊業,,どちらでもない,やや思う,とても思う,とても思う,とても思う,やや思う,あまり思わない,とても思う,とても思う,あまり思わない,まったく思わない,まったく思わない,やや思う,どちらでもない,とても思う,とても思う,どちらでもない,やや思う,とても思う,あまり思わない,まったく思わない,まったく思わない,とても思う,どちらでもない,とても思う,"来訪者満足度,リピーター率,活動実績",0,0,0,1,1,0,0,1,0,,0,豊かな自然景観,1,0,0,0,0,0,,"自然の景観・体験,お祭り・イベント",1,0,0,0,1,0,0,,7,5,どちらでもない,,景観が素晴らしい,58号線全般の交通渋滞,2026-01-09 11:07:42
4110,206,男性,50代,恩納村,運輸業、郵便業,,とても思う,とても思う,どちらでもない,やや思う,やや思う,まったく思わない,どちらでもない,どちらでもない,どちらでもない,あまり思わない,やや思う,あまり思わない,どちらでもない,やや思う,とても思う,とても思う,やや思う,やや思う,とても思う,どちらでもない,やや思う,どちらでもない,あまり思わない,やや思う,どちらでもない,特になし,0,0,0,0,0,0,0,0,0,,1,"豊かな自然景観,のんびりとした時間の流れ",1,0,0,1,0,0,,自然の景観・体験,1,0,0,0,0,0,0,,6,4,どちらでもない,,,,2026-01-09 11:22:22
4111,207,女性,60代,恩納村,飲食サービス業,,やや思う,やや思う,やや思う,やや思う,どちらでもない,どちらでもない,どちらでもない,どちらでもない,やや思う,あまり思わない,あまり思わない,あまり思わない,やや思う,どちらでもない,やや思う,やや思う,やや思う,やや思う,やや思う,やや思う,どちらでもない,あまり思わない,あまり思わない,どちらでもない,あまり思わない,"来訪者の消費額,来訪者満足度,住民満足度",1,0,0,1,0,1,0,0,0,,0,"豊かな自然景観,地元の食文化,琉球の歴史・文化",1,1,1,0,0,0,,"自然の景観・体験,伝統・文化,お祭り・イベント",1,0,0,1,1,0,0,,7,7,どちらでもない,"地域住民が協力的で、互いに思いやりがある
",美しい自然はもちろん、歴史文化にも触れて欲しいと思う,近くの民泊を利用する観光客が深夜までうるさい時、どう対応すればいいのか、わからない,2026-01-09 11:27:08
4113,208,男性,30代,恩納村,公務,,やや思う,あまり思わない,とても思う,やや思う,やや思う,まったく思わない,まったく思わない,やや思う,まったく思わない,やや思う,あまり思わない,とても思う,やや思う,やや思う,やや思う,とても思う,あまり思わない,あまり思わない,やや思う,やや思う,やや思う,やや思う,やや思う,やや思う,どちらでもない,"来訪者の消費額,来訪者の消費単価,延べ宿泊者数,来訪者満足度,リピーター率,住民満足度,地域への経済波及効果,活動実績",1,1,1,1,1,1,1,1,0,,0,"豊かな自然景観,地元の食文化,琉球の歴史・文化,のんびりとした時間の流れ,地域住民の人柄",1,1,1,1,1,0,,"自然の景観・体験,地元の料理,地域産品・お土産,伝統・文化,お祭り・イベント,地域住民との交流",1,1,1,1,1,1,0,,8,8,不満,,,,2026-01-09 11:35:48
4114,209,女性,70代,恩納村,お仕事をされていない,,あまり思わない,あまり思わない,あまり思わない,まったく思わない,あまり思わない,まったく思わない,あまり思わない,あまり思わない,まったく思わない,あまり思わない,まったく思わない,あまり思わない,まったく思わない,まったく思わない,まったく思わない,とても思う,まったく思わない,あまり思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,あまり思わない,住民満足度,0,0,0,0,0,1,0,0,0,,0,豊かな自然景観,1,0,0,0,0,0,,自然の景観・体験,1,0,0,0,0,0,0,,5,6,どちらでもない,海,自然,交通料がおおくなり、困る事が多くなっている、又海の利用者の駐車に困る事が多くなった。静かな環境を維持したいと思う,2026-01-09 11:45:10
4116,210,女性,50代,恩納村,学術研究、専門、技術サービス業,,とても思う,とても思う,どちらでもない,とても思う,やや思う,どちらでもない,あまり思わない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,やや思う,あまり思わない,やや思う,とても思う,やや思う,とても思う,やや思う,どちらでもない,あまり思わない,あまり思わない,あまり思わない,どちらでもない,どちらでもない,"来訪者満足度,地域への経済波及効果,活動実績",0,0,0,1,0,0,1,1,0,,0,"豊かな自然景観,のんびりとした時間の流れ",1,0,0,1,0,0,,自然の景観・体験,1,0,0,0,0,0,0,,10,10,満足,自然環境,自然環境と、いい意味での「なんくるないさ」精神,環境保全、景観条例はとても大切だと思いますので、引き続き、バレることなく強い意志を持ってご対応いただけますようにお願いいたします。,2026-01-09 11:47:59
4118,211,その他,50代,恩納村,製造業,,やや思う,あまり思わない,あまり思わない,あまり思わない,やや思う,やや思う,やや思う,どちらでもない,とても思う,どちらでもない,やや思う,どちらでもない,やや思う,やや思う,やや思う,とても思う,あまり思わない,やや思う,やや思う,やや思う,あまり思わない,どちらでもない,とても思う,やや思う,やや思う,"来訪者満足度,リピーター率,地域への経済波及効果,活動実績",0,0,0,1,1,0,1,1,0,,0,"豊かな自然景観,のんびりとした時間の流れ",1,0,0,1,0,0,,"自然の景観・体験,地域産品・お土産",1,0,1,0,0,0,0,,7,7,どちらでもない,海の綺麗さ,,観光だけではなく、住民の無料バスなどがあれば良い,2026-01-09 11:51:13
4120,212,女性,60代,恩納村,医療、福祉,,どちらでもない,やや思う,やや思う,やや思う,とても思う,まったく思わない,まったく思わない,あまり思わない,とても思う,まったく思わない,どちらでもない,まったく思わない,あまり思わない,あまり思わない,やや思う,とても思う,あまり思わない,やや思う,あまり思わない,とても思う,どちらでもない,まったく思わない,あまり思わない,やや思う,どちらでもない,"来訪者満足度,住民満足度,活動実績",0,0,0,1,0,1,0,1,0,,0,"豊かな自然景観,のんびりとした時間の流れ,地域住民の人柄",1,0,0,1,1,0,,"自然の景観・体験,地域産品・お土産,地域住民との交流",1,0,1,0,0,1,0,,8,5,どちらでもない,"祭り、人の温かさ
",自然の景観、のんびりしてほしい,観光の人々との交流はないのですか、其々の地域で交流、体験とかを共に楽しみたいと思います,2026-01-09 12:11:04
4121,213,男性,30代,恩納村,教育、学習支援業,,やや思う,やや思う,やや思う,どちらでもない,どちらでもない,まったく思わない,まったく思わない,どちらでもない,あまり思わない,まったく思わない,とても思う,まったく思わない,どちらでもない,まったく思わない,あまり思わない,やや思う,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,どちらでもない,"来訪者の消費額,来訪者の消費単価,延べ宿泊者数,来訪者満足度,リピーター率,住民満足度,地域への経済波及効果",1,1,1,1,1,1,1,0,0,,0,豊かな自然景観,1,0,0,0,0,0,,自然の景観・体験,1,0,0,0,0,0,0,,10,10,どちらでもない,,,,2026-01-09 12:11:35
4122,214,女性,60代,恩納村,医療、福祉,,あまり思わない,どちらでもない,あまり思わない,あまり思わない,あまり思わない,あまり思わない,まったく思わない,あまり思わない,やや思う,まったく思わない,あまり思わない,まったく思わない,どちらでもない,あまり思わない,あまり思わない,とても思う,まったく思わない,あまり思わない,どちらでもない,どちらでもない,やや思う,まったく思わない,まったく思わない,あまり思わない,あまり思わない,リピーター率,0,0,0,0,1,0,0,0,0,,0,"豊かな自然景観,のんびりとした時間の流れ",1,0,0,1,0,0,,"自然の景観・体験,地域産品・お土産",1,0,1,0,0,0,0,,7,7,どちらでもない,"先祖から受け継いでいる行事を、出来るだけ、つないで行く事
","綺麗な海と、ヤンバルの森を楽しんでもらいたい。
その景色を汚さないでもらいたい。","観光客は、来ているが、ホテルが多すぎじゃない？そこで働く従業員の数は、大丈夫なんでしょうか？
あと、外国の方のレンタカー運転に不安があります。ちゃんと日本の交通ルールがわかる人だけに、レンタルするようにしたら、どうかと思います。
",2026-01-09 12:16:48
4123,215,男性,40代,恩納村,医療、福祉,,とても思う,とても思う,とても思う,とても思う,やや思う,とても思う,やや思う,やや思う,どちらでもない,やや思う,とても思う,どちらでもない,やや思う,どちらでもない,どちらでもない,とても思う,やや思う,とても思う,とても思う,とても思う,どちらでもない,どちらでもない,とても思う,どちらでもない,どちらでもない,"来訪者満足度,住民満足度,地域への経済波及効果,活動実績",0,0,0,1,0,1,1,1,0,,0,"豊かな自然景観,地元の食文化,琉球の歴史・文化,のんびりとした時間の流れ,地域住民の人柄",1,1,1,1,1,0,,"自然の景観・体験,地元の料理,地域産品・お土産,伝統・文化,お祭り・イベント,地域住民との交流",1,1,1,1,1,1,0,,6,7,満足,,,,2026-01-09 12:18:33
4124,216,男性,40代,恩納村,公務,,やや思う,あまり思わない,どちらでもない,どちらでもない,やや思う,あまり思わない,あまり思わない,あまり思わない,とても思う,どちらでもない,とても思う,あまり思わない,どちらでもない,やや思う,どちらでもない,とても思う,やや思う,どちらでもない,どちらでもない,とても思う,どちらでもない,やや思う,やや思う,やや思う,あまり思わない,"リピーター率,地域への経済波及効果",0,0,0,0,1,0,1,0,0,,0,"豊かな自然景観,地元の食文化,琉球の歴史・文化,地域住民の人柄",1,1,1,0,1,0,,"自然の景観・体験,地元の料理,伝統・文化",1,1,0,1,0,0,0,,8,7,どちらでもない,,,,2026-01-09 12:27:16
